@relation outdoorStream

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric

@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}

@data
0,0,0,0,0,0,0,0.0040939,0.0062773,0,0,0,0.0021834,0.97271,0.0087336,0,0,0.0043668,0.0016376,0,0,29
0,0,0,0,0,0.0002609,0,0.0028698,0.0020871,0,0,0,0.0078268,0.96974,0.010436,0,0,0.0054787,0.0013045,0,0,29
0,0,0,0,0,0,0,0.0014767,0.0056608,0,0.0004922,0,0.0022151,0.97465,0.010583,0,0,0.0029535,0.001969,0,0,29
0,0,0,0,0,0.0004513,0,0.0009025,0.0047383,0,0.0004513,0,0.0065433,0.97022,0.011056,0,0,0.0049639,0.0006769,0,0,29
0,0,0,0,0,0,0,0.0022394,0.0002036,0,0.0002036,0,0.0057003,0.97415,0.010993,0,0,0.0052932,0.0012215,0,0,29
0,0,0,0,0,0,0,0.0009323,0.0071473,0.0009323,0,0.28465,0.50342,0.12368,0,0.0099441,0.017402,0.025482,0.0021753,0.012119,0.012119,3
0,0,0,0,0,0,0,0.000934,0.002802,0,0,0.27926,0.52677,0.11177,0.000934,0.0068493,0.023039,0.022416,0.0015567,0.013387,0.0099626,3
0,0,0,0,0,0,0,0.0010414,0.0036449,0,0,0.30305,0.49336,0.1195,0,0.0054673,0.022911,0.025254,0.000781,0.014059,0.010935,3
0,0,0,0,0,0,0,0.0005118,0.002303,0,0,0.29094,0.52636,0.10594,0,0.0074207,0.020471,0.023541,0.0015353,0.01305,0.0076766,3
0,0,0,0,0,0,0,0,0.0034432,0,0.0002459,0.30472,0.53197,0.09518,0.0002459,0.0071323,0.020413,0.013281,0.0009838,0.013035,0.0093458,3
0,0,0,0,0,0,0,0.0006428,0.0066424,0,0,0.29719,0.49432,0.10349,0,0.0044997,0.029998,0.028927,0.0008571,0.017142,0.015856,3
0,0,0,0,0,0,0,0.000569,0.0058801,0.0003794,0.0001897,0.28016,0.4816,0.11703,0.0011381,0.0036039,0.031487,0.034901,0.0013278,0.02371,0.017261,3
0,0,0,0,0,0,0.0026838,0.0005368,0.012346,0.0001789,0,0.29952,0.50242,0.083378,0.0001789,0.0055466,0.032206,0.020039,0.0033995,0.020397,0.016819,3
0,0,0,0,0,0,0,0.0008692,0.0066638,0,0,0.26409,0.4585,0.11778,0,0.0044908,0.042011,0.044184,0.0018832,0.029118,0.029552,3
0,0,0,0,0,0,0.0002939,0.0007346,0.0089627,0.0007346,0,0.28916,0.49559,0.090949,0.0004408,0.0079342,0.034675,0.023949,0.0032324,0.023803,0.019395,3
0,0,0,0,0,0.0006662,0.0039973,0.048967,0.043638,0.017322,0.014324,0.0076616,0.15989,0.65723,0.034644,0.0006662,0.0023318,0.0019987,0.0006662,0.0026649,0.0033311,10
0,0,0,0,0,0.00218,0.0024914,0.039863,0.049829,0.027094,0.01526,0.0099657,0.1635,0.65089,0.0218,0.0012457,0.0018686,0.0077857,0.0009343,0.0018686,0.0034257,10
0,0,0,0,0.0005466,0.0010932,0.0062859,0.048101,0.054933,0.022957,0.012298,0.0087456,0.16425,0.62777,0.02241,0.0008199,0.0013665,0.012025,0.0008199,0.0057393,0.0092922,10
0.000821,0,0,0,0,0.000821,0.0065681,0.047619,0.057745,0.024904,0.014231,0.0068418,0.1653,0.64258,0.021894,0.001642,0.0013684,0.0030104,0.0010947,0.0021894,0.0013684,10
0,0,0,0,0,0.0012429,0.0072086,0.041014,0.048968,0.021874,0.01218,0.0067114,0.16654,0.65299,0.02436,0.0019886,0.0012429,0.0079543,0.0002486,0.0012429,0.0042257,10
0.0004396,0,0,0,0,0.0006593,0.007033,0.039121,0.041319,0.026374,0.0085714,0.0098901,0.18813,0.6233,0.028352,0.0006593,0.0017582,0.012308,0.0017582,0.0032967,0.007033,10
0,0,0,0,0,0.0010741,0.0066595,0.045328,0.047476,0.027283,0.010526,0.011386,0.18582,0.63674,0.021053,0.0015038,0.0004296,0.0023631,0.0002148,0.0006445,0.0012889,10
0,0,0,0,0,0.0006255,0.0068807,0.043786,0.064429,0.029816,0.012302,0.016681,0.1935,0.60113,0.018766,0.0020851,0.0025021,0.0014595,0.0002085,0.0025021,0.0033361,10
0,0,0,0,0,0.0012042,0.0086014,0.06021,0.040599,0.024944,0.0079133,0.012902,0.17495,0.62567,0.027352,0.0008601,0.0017203,0.0043007,0.0005161,0.0029245,0.0053329,10
0.000147,0,0,0,0,0.0013229,0.0076437,0.042922,0.051154,0.026606,0.0076437,0.014258,0.17566,0.61443,0.026312,0.001176,0.0023519,0.015434,0.0014699,0.0036748,0.0076437,10
0,0,0.0004564,0.0018257,0.0059334,0.017344,0,0,0.16248,0.19854,0.079416,0.0004564,0,0.42994,0.10087,0.0013692,0,0.0009128,0,0,0.0004564,18
0,0,0,0,0.0058898,0.021876,0,0,0.1422,0.18595,0.090029,0,0,0.45015,0.099285,0.0008414,0,0.0016828,0.0004207,0.0004207,0.0012621,18
0,0.0011673,0,0.0011673,0.0058366,0.015564,0,0.0003891,0.15409,0.18444,0.089105,0.0007782,0.0015564,0.43658,0.10662,0.0007782,0,0.0003891,0,0.0003891,0.0011673,18
0,0,0,0.0020436,0.003406,0.0088556,0,0,0.15804,0.17882,0.091962,0.0003406,0,0.44653,0.10831,0.0006812,0,0,0.0006812,0,0.0003406,18
0,0,0,0.0006456,0.0077469,0.01162,0,0,0.15462,0.18334,0.088767,0.0003228,0.0003228,0.45126,0.099742,0,0,0.0003228,0.0003228,0.0003228,0.0006456,18
0,0,0,0,0.0032362,0.01118,0,0,0.17005,0.17476,0.098264,0.0002942,0,0.43866,0.1015,0.0017652,0,0.0002942,0,0,0,18
0,0,0,0,0.0062196,0.013791,0,0,0.17307,0.17388,0.09113,0,0,0.45538,0.082477,0.0010817,0.0008112,0.0010817,0.0002704,0.0005408,0.0002704,18
0,0,0,0,0.005137,0.01908,0,0,0.17001,0.1546,0.09002,0,0.0007339,0.46942,0.088063,0.0007339,0,0.0009785,0.0002446,0.0004892,0.0004892,18
0,0,0,0,0.010631,0.014396,0,0,0.15659,0.16168,0.080399,0.000443,0.000443,0.47309,0.10055,0.0006645,0,0.000443,0,0.0006645,0,18
0,0.0001947,0,0,0.0091529,0.024732,0,0.000779,0.15093,0.1406,0.081013,0.0001947,0.0011685,0.48939,0.098734,0.0013632,0.0001947,0.0005842,0.0003895,0.0001947,0.0003895,18
0,0,0,0,0,0,0,0,0,0.038482,0.016802,0,0,0.5187,0.42602,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0.03651,0.015647,0,0,0.53533,0.41157,0.0009483,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0.0031771,0.032168,0.019063,0,0,0.55758,0.38801,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0.0006986,0.027244,0.020608,0,0,0.56654,0.38386,0.0010479,0,0,0,0,0,11
0,0,0,0,0,0.0002963,0,0,0.0002963,0.037037,0.018667,0,0,0.54933,0.39259,0.0011852,0,0.0005926,0,0,0,11
0,0,0,0,0,0.0012811,0,0,0.0012811,0.055598,0.019472,0,0,0.55444,0.36485,0.0002562,0,0.0025621,0.0002562,0,0,11
0,0,0,0,0,0.0006772,0,0,0.0018059,0.057336,0.024154,0,0,0.55192,0.36162,0.0011287,0,0.0009029,0.0002257,0.0002257,0,11
0,0,0,0,0,0.0011093,0,0,0.0005546,0.058976,0.02237,0.0001849,0,0.55999,0.35108,0.0007395,0,0.0040673,0.0007395,0.0001849,0,11
0,0,0,0,0,0.0003437,0,0,0.0013748,0.07613,0.028012,0,0,0.5305,0.36226,0.0001719,0,0.0008593,0.0003437,0,0,11
0,0,0,0,0,0.0008332,0,0,0.0051382,0.089293,0.028191,0.0001389,0,0.52409,0.34717,0.0005555,0,0.0038883,0.0006943,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0.2845,0.60964,0.0042533,0.0014178,0.042533,0.041588,0.0009452,0.0089792,0.0061437,22
0,0,0,0,0,0.0004219,0,0,0,0,0.0004219,0,0.36118,0.54177,0.0067511,0,0.036287,0.036709,0.0016878,0.0097046,0.0050633,22
0,0,0,0,0,0,0,0,0,0,0,0,0.3368,0.57852,0,0,0.035027,0.034642,0,0.010008,0.0050038,22
0,0,0,0,0,0,0,0,0,0,0.0003393,0,0.35969,0.55039,0.0037326,0.0003393,0.029861,0.036647,0.0006787,0.013573,0.0044113,22
0,0,0,0,0,0.0006207,0,0,0,0,0.0006207,0,0.39882,0.51521,0.013346,0.0003104,0.02576,0.029174,0.0003104,0.0096214,0.0062073,22
0,0,0,0,0,0,0,0,0,0,0.000601,0,0.40505,0.51863,0.0027043,0,0.03125,0.028245,0.0009014,0.0096154,0.0030048,22
0,0,0,0,0,0.0002831,0,0,0,0,0.0008494,0,0.39213,0.53596,0.0059456,0.0002831,0.021518,0.031427,0.0002831,0.0070781,0.0042469,22
0,0,0,0,0,0,0,0,0,0,0,0,0.42185,0.52324,0.0013591,0,0.018483,0.026366,0.0002718,0.0054363,0.0029899,22
0,0,0,0,0,0,0,0,0,0,0,0,0.43212,0.51129,0.0034748,0,0.016381,0.026806,0.0004964,0.0057086,0.0034748,22
0,0,0,0,0,0,0,0,0,0,0.0002329,0.0004659,0.43722,0.50687,0.0065222,0,0.016306,0.02376,0.0002329,0.0065222,0.0018635,22
0,0,0,0,0,0.0010446,0.0003482,0.0031337,0.0034819,0.0020891,0.0034819,0.11978,0.44847,0.2493,0.005571,0.056755,0.022284,0.01741,0.013928,0.015668,0.036908,7
0.0003116,0,0,0.0003116,0.0006232,0.002493,0,0.0087255,0.016828,0,0.004986,0.11343,0.42942,0.25553,0.0071673,0.06326,0.02119,0.018697,0.014958,0.011218,0.030851,7
0,0,0,0,0.000292,0.010219,0,0.0029197,0.0058394,0.0040876,0.0049635,0.11445,0.42482,0.27212,0.0049635,0.056934,0.022774,0.02073,0.018978,0.0067153,0.028905,7
0.0002666,0,0,0,0.0010664,0.0018662,0,0.0031991,0.0031991,0.0010664,0.0015996,0.1101,0.40469,0.28872,0.002666,0.070914,0.016796,0.023727,0.015463,0.01253,0.041589,7
0.0003942,0,0.0003942,0.0009854,0.0017737,0.0068979,0.0003942,0.0039417,0.013007,0.0025621,0.0029562,0.08987,0.42629,0.23808,0.0063067,0.091644,0.019905,0.023847,0.01419,0.013205,0.043358,7
0.0005638,0.0005638,0.0001879,0.0005638,0.0001879,0.0052622,0.0009397,0.002819,0.0045104,0.0026311,0.0003759,0.08645,0.44484,0.23247,0.0043225,0.10242,0.017666,0.024431,0.017666,0.013343,0.036835,7
0.0005134,0,0,0,0.0001711,0.0070169,0.0005134,0.0044498,0.0027383,0.0020537,0.0032518,0.085572,0.43488,0.25227,0.0061612,0.087797,0.021907,0.02242,0.014205,0.012494,0.040732,7
0.0004673,0,0.0007788,0.0014019,0.0010903,0.0042056,0.0023364,0.0031153,0.0070093,0.0010903,0.0015576,0.079284,0.43411,0.25701,0.0070093,0.095171,0.021495,0.022118,0.017445,0.0096573,0.033333,7
0.0009979,0.0002851,0.0009979,0.0017106,0.0015681,0.0089808,0.0004277,0.0017106,0.0045617,0.0017106,0.0025659,0.075552,0.44776,0.25374,0.0045617,0.081967,0.022381,0.022238,0.013115,0.01283,0.040057,7
0.001575,0.0003938,0.0007875,0.0011813,0.0007875,0.0085313,0.0032813,0.0064313,0.013125,0.0023625,0.0027563,0.063132,0.4788,0.23573,0.0043313,0.078357,0.017981,0.022838,0.014569,0.0097126,0.033206,7
0.019802,0.012966,0.0023574,0.0007072,0.0002357,0.0058934,0.0016502,0.033946,0.015323,0.0025931,0.0051862,0.0007072,0.0025931,0.78666,0.070957,0.0011787,0,0.017209,0.0087223,0.0021216,0.008958,31
0.0047891,0.0023945,0.0005526,0.0001842,0.0003684,0.0071836,0.0001842,0.010683,0.007552,0.0040523,0.0038681,0.0001842,0.0066311,0.82741,0.074231,0.001842,0.001842,0.018972,0.0092098,0.0027629,0.015104,31
0.018584,0.0068774,0.0029265,0.0016096,0.0002927,0.0079017,0.0013169,0.020047,0.011267,0.0023412,0.0046825,0.0013169,0.0030729,0.79148,0.086479,0.0020486,0.0019023,0.013755,0.0068774,0.0033655,0.011706,31
0.0087009,0.001571,0.0007251,0.0001208,0.0002417,0.0049547,0.0012085,0.020181,0.0059215,0.001571,0.0043505,0.0003625,0.01003,0.80399,0.085196,0.0012085,0.0030211,0.017523,0.0058006,0.0039879,0.018973,31
0.017021,0.0039204,0.0017212,0.0011474,0.0002869,0.0079365,0.0012431,0.013196,0.010901,0.0025818,0.0046854,0.0010518,0.0088927,0.76889,0.11016,0.0018168,0.0022949,0.01769,0.0050679,0.0033467,0.015682,31
0.0089589,0.0046339,0.0010812,0.0006951,0.0007723,0.010272,0.0019308,0.017995,0.016064,0.0065647,0.0089589,0.0016219,0.0072598,0.75224,0.13006,0.0014674,0.0004634,0.012203,0.0049428,0.0016991,0.0098857,31
0.011429,0.0050726,0.0009631,0.0010274,0.0010916,0.014126,0.0007063,0.016951,0.024143,0.0066136,0.010851,0.0007705,0.0041094,0.73,0.13863,0.0023758,0.0007063,0.011108,0.0066778,0.001541,0.011108,31
0.015033,0.0076637,0.0025349,0.0012969,0.0006485,0.015799,0.0001179,0.01462,0.027884,0.0083122,0.011731,0.0005895,0.0031244,0.70919,0.14697,0.0029476,0.0005895,0.013323,0.0050109,0.0012969,0.011319,31
0.0075064,0.0039589,0.0012339,0.0012853,0.000874,0.017635,0.0003599,0.015321,0.02509,0.011311,0.014859,0.0009254,0.0027763,0.7182,0.15846,0.0026735,0.0005141,0.0076607,0.0032391,0.0010283,0.00509,31
0.011688,0.003175,0.003129,0.0015185,0.0017026,0.021167,0.0005522,0.010169,0.03083,0.013482,0.017716,0.0011044,0.0037732,0.68604,0.172,0.0035432,0.0004141,0.006166,0.0042334,0.0010123,0.0065341,31
0,0,0,0,0,0.0046425,0,0,0.016713,0.20056,0.11328,0.0009285,0,0.38254,0.27855,0.001857,0,0,0.0009285,0,0,18
0,0,0,0,0,0.0060729,0,0,0.021592,0.16802,0.082321,0,0,0.47436,0.24426,0.0020243,0,0.0013495,0,0,0,18
0,0,0,0,0,0.0049342,0,0,0.014254,0.15625,0.063048,0.0005482,0,0.55318,0.20778,0,0,0,0,0,0,18
0,0,0,0,0,0.004329,0,0,0.019721,0.14093,0.059644,0.000481,0.000962,0.56085,0.20827,0.000962,0,0.000962,0,0.001443,0.001443,18
0,0,0,0,0.000457,0.0036563,0,0,0.01691,0.14762,0.051188,0,0.0013711,0.56261,0.21389,0,0,0.0009141,0,0.000457,0.0009141,18
0,0,0,0,0.0003942,0.0011825,0,0,0.022468,0.13362,0.053213,0.0003942,0,0.57154,0.2164,0.0003942,0,0,0.0003942,0,0,18
0,0,0,0,0.0003519,0.0010556,0,0,0.021816,0.13652,0.049613,0,0,0.56791,0.21992,0.0017593,0,0.0007037,0.0003519,0,0,18
0,0,0,0,0,0.0026067,0,0,0.029,0.14598,0.059954,0,0,0.52656,0.2346,0.0013034,0,0,0,0,0,18
0,0,0,0,0.0005931,0.0023725,0,0,0.020166,0.15896,0.056643,0,0,0.52847,0.23102,0.0011862,0,0.0002966,0,0.0002966,0,18
0,0,0,0,0,0.0030079,0,0,0.043752,0.14493,0.067542,0,0.0016407,0.48865,0.24255,0.0021876,0.0005469,0.0019141,0,0.0010938,0.0021876,18
0.0016094,0.0012071,0.0014083,0.0031518,0.02166,0.12426,0.0003353,0.0016765,0.0087849,0.34147,0.32102,0.0032859,0.0071754,0.044193,0.084831,0.0013412,0.0026153,0.012406,0.0008718,0.0057672,0.010663,1
0.0005093,0.0004457,0.0003183,0.0014643,0.022092,0.12644,0.0005093,0.0006367,0.0075126,0.34418,0.32266,0.0021646,0.0073216,0.037754,0.08614,0.0026103,0.0031833,0.012733,0.0015916,0.0071306,0.012351,1
0.0007088,0.0004725,0.0004725,0.0015948,0.020201,0.11807,0.0002363,0.0006497,0.0069699,0.34702,0.33119,0.0021855,0.0090372,0.03922,0.082398,0.0022445,0.0031305,0.013349,0.0018901,0.0073243,0.011164,1
0.0006169,5.61e-05,0.0001682,0.0012338,0.025181,0.11901,0.0001122,0.0017385,0.0080197,0.34799,0.31703,0.0033649,0.010936,0.038472,0.084908,0.002019,0.004767,0.01217,0.0016825,0.0076272,0.012787,1
0.0008666,0.0003792,0.00065,0.0018416,0.023129,0.1216,0,0.0012458,0.0073123,0.34297,0.31914,0.0029249,0.0062832,0.035153,0.098797,0.0022208,0.0030333,0.012404,0.0014083,0.0063915,0.011808,1
0.0008724,0.0005132,0.0009237,0.0018475,0.022324,0.12024,0.0003592,0.0015909,0.0066715,0.34286,0.31346,0.002412,0.0098532,0.04085,0.0934,0.0017962,0.0039516,0.013856,0.0010777,0.0073899,0.013394,1
0.0012674,0.0007312,0.0010724,0.0016086,0.023008,0.11665,9.75e-05,0.0007799,0.0065806,0.33098,0.3224,0.0027785,0.0076042,0.036559,0.11318,0.0018036,0.0031197,0.0136,0.0010724,0.004582,0.010236,1
0.0006787,0.0002715,0.0009502,0.001448,0.024208,0.11253,0.000543,0.0008145,0.0052941,0.32199,0.32186,0.0024434,0.008552,0.036968,0.11864,0.0025792,0.0040724,0.01448,0.0015385,0.0072398,0.012624,1
0.0009573,0.0006243,0.0012903,0.0028719,0.025847,0.10601,0.0002914,0.0024141,0.0044119,0.3209,0.34051,0.002747,0.0049113,0.031716,0.12199,0.0020811,0.0026638,0.011196,0.0011238,0.0053276,0.0098643,1
0.0007226,0.0001141,0.0001902,0.0003423,0.023162,0.10782,0.0006846,0.0014833,0.002282,0.31457,0.33648,0.0031567,0.011942,0.031948,0.12429,0.0025102,0.0049443,0.01122,0.0012171,0.0079869,0.012779,1
0,0,0,0,0,0.0006344,0,0.0015067,0.018874,0.17002,0.036717,0,0.024901,0.69191,0.054084,0.0005551,0,0.0005551,7.93e-05,0,0.0001586,32
0,0,0,0,7.66e-05,0.0005361,0,0.0021443,0.019069,0.17185,0.034845,0.0001532,0.038214,0.67139,0.060959,0.0003829,0,0.0002297,0.0001532,0,0,32
0,0,0,0,0,0.0001485,0,0.0024497,0.021157,0.1645,0.027095,0,0.035187,0.67894,0.069854,0.0006681,0,0,0,0,0,32
0,0,0,0,0,0.0001466,0,0.0010262,0.016053,0.16662,0.026169,0,0.030201,0.6911,0.066632,0.0005864,0,0.0011728,0.0001466,0,0.0001466,32
0,0,0,0,0,0,0,0.000799,0.013583,0.17142,0.026876,0,0.026222,0.69826,0.060652,0.0010896,0,0.0009443,0,7.26e-05,7.26e-05,32
0,0,0,0,0,0.0001464,0,0.0039529,0.022985,0.17649,0.028109,0,0.027524,0.68231,0.05717,0.0011712,0,0.0001464,0,0,0,32
0,0,0,0,0,0,0,0.0011052,0.018568,0.17764,0.026304,0,0.027704,0.68936,0.058798,0.0001474,0,0.0003684,0,0,0,32
0,0,0,0,0,0.0001475,0,0.0028019,0.022342,0.17409,0.029642,0,0.028019,0.68611,0.056113,0.0007374,0,0,0,0,0,32
0,0,0,0,0,0.0001426,0,0.0036366,0.023959,0.17213,0.02403,0,0.024316,0.68675,0.064247,0.0004278,0,0.0002139,0,7.13e-05,7.13e-05,32
0,0,0,0,0,0.0003178,0,0.0019706,0.018499,0.15924,0.025364,6.36e-05,0.028415,0.70771,0.057085,0.0006993,0,0.0003814,6.36e-05,6.36e-05,0.0001271,32
0.0039226,0,0,0,0,0.0002615,0.062761,0.070084,0.012814,0,0,0.0052301,0.23745,0.6012,0,0.0002615,0.0002615,0.0020921,0,0.001046,0.0026151,25
0.0004793,0,0,0,0,0,0.077642,0.082435,0.050324,0,0,0.0028756,0.22622,0.55068,0.0009585,0,0.0011982,0.0038342,0.0002396,0.0011982,0.0016775,25
0.0044307,0.0002215,0,0,0,0.0004431,0.074435,0.10456,0.056269,0.0002215,0,0.0042091,0.22486,0.52238,0.0008861,0,0.0006646,0.0024369,0.0004431,0.0011077,0.0024369,25
0.0066532,0.0004032,0,0.0002016,0,0,0.077823,0.083266,0.022782,0,0,0.003629,0.23992,0.55786,0.0014113,0.0002016,0.0020161,0.0014113,0.0002016,0.0010081,0.0012097,25
0.0027303,0,0,0,0,0,0.088096,0.10957,0.02712,0,0,0.0054605,0.20714,0.55097,0.0009101,0.000364,0.0020022,0.0030943,0,0.0014561,0.0010921,25
0.0019924,0,0,0.000166,0,0,0.093641,0.099286,0.046655,0,0,0.0069733,0.21036,0.53196,0.0013282,0,0.0011622,0.0034866,0.0003321,0.0013282,0.0013282,25
0.0029976,0,0,0,0,0.0001499,0.097572,0.095474,0.032224,0.0002998,0,0.0085432,0.22722,0.52548,0.0007494,0.0008993,0.001199,0.0044964,0.0004496,0.0013489,0.0008993,25
0.0053148,0,0,0,0,0,0.097438,0.095803,0.018534,0,0,0.0080403,0.23603,0.53148,0.0012265,0.0004088,0.0009539,0.002453,0.0002726,0.0010902,0.0009539,25
0.01028,0,0,0,0,0.0001195,0.092756,0.098494,0.032752,0,0.0004781,0.010997,0.24707,0.49665,0.0009563,0.0008367,0.0003586,0.0054984,0.0001195,0.001793,0.0008367,25
0.0092224,0.0013624,0,0,0,0.0001048,0.097569,0.11821,0.026829,0.0001048,0.0003144,0.01048,0.24576,0.47673,0.001048,0.0025152,0.0008384,0.0055544,0.0003144,0.001572,0.0013624,25
0,0,0,0,0,0.0050412,0,0,0.0050412,0.10495,0.41338,0,0,0.27498,0.19294,0.0032081,0,0,0,0.0004583,0,26
0,0,0,0,0,0.0098853,0,0,0.004745,0.09569,0.42981,0,0,0.26611,0.1898,0.0007908,0,0.0015817,0.0003954,0.0007908,0.0003954,26
0,0,0,0,0,0.0091919,0,0,0.0053619,0.10954,0.45576,0.001149,0,0.24856,0.16928,0.000383,0,0.000766,0,0,0,26
0,0,0,0,0,0.014184,0,0,0.008156,0.1078,0.46454,0.0007092,0,0.2234,0.17979,0.0003546,0,0.0010638,0,0,0,26
0,0,0,0,0,0.011125,0,0,0.0057216,0.10807,0.47107,0.0003179,0,0.2314,0.16847,0.0012715,0,0.0012715,0.0006357,0.0006357,0,26
0,0,0,0,0,0.013591,0,0,0.007339,0.08698,0.46725,0.0002718,0,0.2411,0.18076,0.0010873,0,0.0008154,0.0008154,0,0,26
0,0,0,0,0.0004202,0.012185,0,0,0.005042,0.07437,0.44853,0.0002101,0,0.25504,0.19286,0.0021008,0,0.0056723,0.0010504,0.0008403,0.0016807,26
0,0,0,0,0.0003947,0.015788,0,0,0.0071048,0.080324,0.48609,0.0009868,0,0.22045,0.1865,0.0005921,0,0.0007894,0.0005921,0.0001974,0.0001974,26
0,0,0,0,0.0003296,0.013843,0,0,0.0059328,0.080752,0.46589,0.0003296,0,0.23039,0.1943,0.0011536,0,0.0056032,0.0001648,0.000824,0.0004944,26
0,0,0,0,0.0004854,0.013428,0,0,0.0030739,0.083643,0.49377,0.0004854,0,0.22197,0.17764,0.0012943,0,0.0024268,0.0008089,0.0004854,0.0003236,26
0,0.0003697,0,0,0.0073937,0.02403,0,0.0014787,0.010721,0.11756,0.37671,0.0003697,0.0040665,0.24362,0.19852,0.0029575,0,0.0073937,0.0007394,0.0018484,0.0022181,35
0,0,0,0,0.0034341,0.021978,0,0,0.010989,0.10646,0.37981,0.0006868,0.0024038,0.26133,0.19403,0.0006868,0,0.013736,0.0024038,0,0.0013736,35
0,0,0,0.0006398,0.0038388,0.021113,0,0,0.0083173,0.09469,0.38388,0.0003199,0.0006398,0.26232,0.21305,0.0012796,0,0.0067179,0.0015995,0.0006398,0.0009597,35
0,0,0,0,0.002936,0.018203,0,0,0.005872,0.093658,0.38432,0.0008808,0.0049912,0.26248,0.20611,0.0026424,0.0046976,0.0079272,0.0011744,0.0011744,0.0026424,35
0,0,0,0,0.0030706,0.017912,0,0,0.0092119,0.071904,0.36182,0,0.0063971,0.29683,0.20931,0.0035824,0.0015353,0.011003,0.0025589,0.0010235,0.0035824,35
0,0,0,0,0.0005225,0.01907,0,0,0.0128,0.10528,0.3861,0.0005225,0.0020899,0.26411,0.19279,0.0023511,0.0002612,0.010188,0.0015674,0.0005225,0.0018286,35
0,0,0,0,0.0042205,0.018992,0,0.0002638,0.0081773,0.08995,0.40649,0.0002638,0.0063308,0.23661,0.21604,0.002374,0.0005276,0.0052757,0.0034292,0,0.0010551,35
0,0,0,0,0.001937,0.020339,0,0,0.0065375,0.089104,0.39879,0.0007264,0.0062954,0.24964,0.20726,0.0031477,0.0014528,0.0077482,0.0021792,0.0009685,0.0038741,35
0,0,0,0.0009328,0.0016325,0.017957,0,0.0004664,0.012593,0.09375,0.40369,0.001166,0.0041978,0.24044,0.20826,0.0013993,0.0018657,0.0086287,0.001166,0.0006996,0.0009328,35
0.0009958,0.0001992,0.0005975,0.0005975,0.0009958,0.017526,0.0005975,0.0007967,0.0091615,0.077873,0.40171,0.0001992,0.0063732,0.2368,0.22087,0.0031866,0.0009958,0.012149,0.0019916,0.001195,0.0047799,35
0,0,0,0,0,0.0013441,0,0,0,0.020161,0.014785,0,0,0.15188,0.8078,0.0040323,0,0,0,0,0,20
0,0,0,0,0,0.0011792,0,0,0,0.029481,0.027123,0,0,0.14858,0.79363,0,0,0,0,0,0,20
0,0,0,0,0,0.0008929,0,0,0,0.03125,0.021429,0,0,0.17143,0.77411,0.0008929,0,0,0,0,0,20
0,0,0,0,0,0.003543,0,0,0.0044287,0.044287,0.032772,0,0,0.14615,0.76616,0.0026572,0,0,0,0,0,20
0,0,0,0,0,0.0028715,0,0,0.005743,0.070352,0.048098,0,0,0.11773,0.75449,0.0007179,0,0,0,0,0,20
0,0,0,0,0,0.0024676,0,0,0.006169,0.077113,0.043183,0,0,0.14867,0.71993,0.0018507,0,0.0006169,0,0,0,20
0,0,0,0,0,0.0082524,0,0,0.012621,0.085437,0.058738,0,0,0.13786,0.69563,0.0009709,0,0.0004854,0,0,0,20
0,0,0,0.0003577,0.0017883,0.011803,0,0,0.01681,0.094421,0.052575,0.0003577,0.0021459,0.31795,0.49928,0.001073,0,0.001073,0.0003577,0,0,20
0,0,0,0.000271,0.002981,0.011111,0,0.000542,0.022493,0.10488,0.069106,0.000271,0.001626,0.28401,0.49621,0.001626,0,0.004065,0.000813,0,0,20
0,0,0,0,0.0003118,0.021515,0,0,0.019333,0.16745,0.096975,0.0003118,0,0.15092,0.53913,0.0012473,0,0.0018709,0.0009355,0,0,20
0,0,0,0,0.0042988,0.01827,0,0,0.0048361,0.17517,0.35142,0,0,0.24825,0.19344,0,0,0.0032241,0.0010747,0,0,26
0,0,0,0,0.0014272,0.024263,0,0,0.0061846,0.15795,0.34205,0.0014272,0.0028544,0.25928,0.19172,0.0014272,0,0.0099905,0,0.0009515,0.0004757,26
0,0,0,0,0.0031489,0.021592,0,0,0.005848,0.1507,0.35178,0,0,0.24471,0.21008,0.0026991,0,0.0053981,0.0022492,0.0008997,0.0008997,26
0,0,0,0,0.0007937,0.018651,0,0,0.0047619,0.1373,0.33929,0.0007937,0.0003968,0.27698,0.2123,0.0027778,0.0003968,0.0043651,0.0011905,0,0,26
0,0,0,0,0.0010772,0.021903,0,0,0.0078995,0.12388,0.33968,0.0010772,0,0.28043,0.21759,0.0010772,0,0.0039497,0.0003591,0.0007181,0.0003591,26
